cancer,lgbm,40,0.9300699300699301,0.916083916083916
cancer,lgbm,80,0.965034965034965,0.951048951048951
cancer,lgbm,160,0.8951048951048951,0.8951048951048951
cancer,lgbm,320,0.951048951048951,0.9370629370629371
cancer,lgbm,640,0.9370629370629371,0.9230769230769231
cancer,rf,40,0.9370629370629371,0.916083916083916
cancer,rf,80,0.972027972027972,0.9370629370629371
cancer,rf,160,0.916083916083916,0.9230769230769231
cancer,rf,320,0.8531468531468531,0.8321678321678322
cancer,rf,640,0.9090909090909091,0.9020979020979021
wine,lgbm,40,0.68,0.66
wine,lgbm,80,0.77,0.74
wine,lgbm,160,0.6325,0.6175
wine,lgbm,320,0.6275,0.6025
wine,lgbm,640,0.58,0.575
wine,rf,40,0.805,0.835
wine,rf,80,0.8575,0.8275
wine,rf,160,0.825,0.825
wine,rf,320,0.8225,0.8425
wine,rf,640,0.84,0.83
bankrupt,lgbm,40,0.6504398826979472,0.6545454545454545
bankrupt,lgbm,80,0.7067448680351907,0.7038123167155426
bankrupt,lgbm,160,0.7958944281524927,0.7988269794721408
bankrupt,lgbm,320,0.7266862170087977,0.726099706744868
bankrupt,lgbm,640,0.6281524926686217,0.6217008797653959
bankrupt,rf,40,0.9478005865102639,0.9589442815249267
bankrupt,rf,80,0.26510263929618766,0.24926686217008798
bankrupt,rf,160,0.4005865102639296,0.39296187683284456
bankrupt,rf,320,0.21818181818181817,0.20234604105571846
bankrupt,rf,640,0.3126099706744868,0.306158357771261
german,lgbm,40,0.7,0.636
german,lgbm,80,0.676,0.604
german,lgbm,160,0.7,0.652
german,lgbm,320,0.672,0.584
german,lgbm,640,0.576,0.488
german,rf,40,0.564,0.576
german,rf,80,0.648,0.54
german,rf,160,0.66,0.584
german,rf,320,0.712,0.644
german,rf,640,0.344,0.34
abalone,lgbm,40,0.22009569377990432,0.24760765550239233
abalone,lgbm,80,0.20334928229665072,0.2021531100478469
abalone,lgbm,160,0.7751196172248804,0.7452153110047847
abalone,lgbm,320,0.757177033492823,0.7583732057416268
abalone,lgbm,640,0.9294258373205742,0.8851674641148325
abalone,rf,40,0.8624401913875598,0.8504784688995215
abalone,rf,80,0.8779904306220095,0.8588516746411483
abalone,rf,160,0.8301435406698564,0.8181818181818182
abalone,rf,320,0.8086124401913876,0.8038277511961722
abalone,rf,640,0.812200956937799,0.8050239234449761
